date,location,lat,lon,temp_max,temp_min,precipitation
2026-03-16,Cimahi,-6.886387766117476,107.5501749693189,29.3,20.9,0.0
2026-03-17,Cimahi,-6.886387766117476,107.5501749693189,30.6,19.1,0.0
2026-03-18,Cimahi,-6.886387766117476,107.5501749693189,29.8,20.7,1.5
2026-03-19,Cimahi,-6.886387766117476,107.5501749693189,28.6,21.2,14.1
2026-03-20,Cimahi,-6.886387766117476,107.5501749693189,27.8,21.3,9.0
2026-03-14,Cirebon,-6.739829392753571,108.55067357027986,28.6,22.6,14.7
2026-03-15,Cirebon,-6.739829392753571,108.55067357027986,28.8,22.8,13.5
2026-03-16,Cirebon,-6.739829392753571,108.55067357027986,28.9,22.6,4.2
2026-03-17,Cirebon,-6.739829392753571,108.55067357027986,29.2,22.9,6.1
2026-03-18,Cirebon,-6.739829392753571,108.55067357027986,27.9,23.2,8.1
2026-03-19,Cirebon,-6.739829392753571,108.55067357027986,27.5,22.9,10.8
2026-03-20,Cirebon,-6.739829392753571,108.55067357027986,27.7,23.1,20.7
2026-03-14,Depok,-6.396740532433594,106.81232526560632,32.5,21.4,0.0
2026-03-15,Depok,-6.396740532433594,106.81232526560632,31.1,22.9,0.4
2026-03-16,Depok,-6.396740532433594,106.81232526560632,31.1,22.1,0.5
2026-03-17,Depok,-6.396740532433594,106.81232526560632,32.3,20.9,0.0
2026-03-18,Depok,-6.396740532433594,106.81232526560632,32.7,23.1,0.0
2026-03-19,Depok,-6.396740532433594,106.81232526560632,32.7,23.8,5.7
2026-03-20,Depok,-6.396740532433594,106.81232526560632,31.5,23.7,0.0
2026-03-14,Garut,-7.356225505465062,107.78601175129293,26.9,19.3,2.6
2026-03-15,Garut,-7.356225505465062,107.78601175129293,26.7,19.5,12.5
2026-03-16,Garut,-7.356225505465062,107.78601175129293,25.7,20.2,4.2
2026-03-17,Garut,-7.356225505465062,107.78601175129293,26.7,19.2,0.0
2026-03-18,Garut,-7.356225505465062,107.78601175129293,27.3,19.2,0.0
2026-03-19,Garut,-7.356225505465062,107.78601175129293,26.5,20.6,1.8
2026-03-20,Garut,-7.356225505465062,107.78601175129293,26.3,20.0,4.5
2026-03-14,Indramayu,-6.448429013958912,108.16837119472335,32.7,24.4,3.1
2026-03-15,Indramayu,-6.448429013958912,108.16837119472335,32.4,24.6,2.8
2026-03-16,Indramayu,-6.448429013958912,108.16837119472335,33.0,24.6,0.5
2026-03-17,Indramayu,-6.448429013958912,108.16837119472335,32.7,24.7,3.3
2026-03-18,Indramayu,-6.448429013958912,108.16837119472335,32.3,24.3,6.6
2026-03-19,Indramayu,-6.448429013958912,108.16837119472335,32.2,24.4,28.0
2026-03-20,Indramayu,-6.448429013958912,108.16837119472335,31.0,24.0,37.5
2026-03-14,Karawang,-6.25932307837352,107.35235859407638,33.3,24.2,4.1
2026-03-15,Karawang,-6.25932307837352,107.35235859407638,31.0,24.7,2.1
2026-03-16,Karawang,-6.25932307837352,107.35235859407638,32.1,24.4,0.6
2026-03-17,Karawang,-6.25932307837352,107.35235859407638,33.0,24.0,4.3
2026-03-18,Karawang,-6.25932307837352,107.35235859407638,32.5,25.2,0.3
2026-03-19,Karawang,-6.25932307837352,107.35235859407638,32.2,25.1,12.2
2026-03-20,Karawang,-6.25932307837352,107.35235859407638,32.0,25.0,16.3
2026-03-14,Kota Bandung,-6.92365428916034,107.63308709209848,30.3,19.6,0.9
2026-03-15,Kota Bandung,-6.92365428916034,107.63308709209848,29.8,21.8,0.4
2026-03-16,Kota Bandung,-6.92365428916034,107.63308709209848,30.3,21.9,0.0
2026-03-17,Kota Bandung,-6.92365428916034,107.63308709209848,31.6,20.1,0.0
2026-03-18,Kota Bandung,-6.92365428916034,107.63308709209848,30.8,21.7,1.5
2026-03-19,Kota Bandung,-6.92365428916034,107.63308709209848,29.6,22.2,14.1
2026-03-20,Kota Bandung,-6.92365428916034,107.63308709209848,28.8,22.3,9.0
2026-03-14,Kota Bekasi,-6.280166666896028,106.97925017110103,34.4,24.5,0.2
2026-03-15,Kota Bekasi,-6.280166666896028,106.97925017110103,32.1,25.3,0.6
2026-03-16,Kota Bekasi,-6.280166666896028,106.97925017110103,32.1,25.2,0.7
2026-03-17,Kota Bekasi,-6.280166666896028,106.97925017110103,34.2,25.0,0.0
2026-03-18,Kota Bekasi,-6.280166666896028,106.97925017110103,33.3,26.1,2.9
2026-03-19,Kota Bekasi,-6.280166666896028,106.97925017110103,33.7,25.6,15.1
2026-03-20,Kota Bekasi,-6.280166666896028,106.97925017110103,33.5,25.6,5.1
2026-03-14,Kota Bogor,-6.59155402795402,106.79577620968817,30.5,21.0,0.8
2026-03-15,Kota Bogor,-6.59155402795402,106.79577620968817,30.4,20.5,0.9
2026-03-16,Kota Bogor,-6.59155402795402,106.79577620968817,31.0,20.1,0.0
2026-03-17,Kota Bogor,-6.59155402795402,106.79577620968817,31.8,19.2,0.0
2026-03-18,Kota Bogor,-6.59155402795402,106.79577620968817,30.7,20.8,0.6
2026-03-19,Kota Bogor,-6.59155402795402,106.79577620968817,31.2,21.6,4.2
2026-03-20,Kota Bogor,-6.59155402795402,106.79577620968817,29.1,21.7,6.9
2026-03-14,Kota Cirebon,-6.74544949777961,108.55137398770752,28.5,22.5,14.7
2026-03-15,Kota Cirebon,-6.74544949777961,108.55137398770752,28.8,22.7,13.5
2026-03-16,Kota Cirebon,-6.74544949777961,108.55137398770752,28.9,22.6,4.2
2026-03-17,Kota Cirebon,-6.74544949777961,108.55137398770752,29.2,22.9,6.1
2026-03-18,Kota Cirebon,-6.74544949777961,108.55137398770752,27.8,23.2,8.1
2026-03-19,Kota Cirebon,-6.74544949777961,108.55137398770752,27.5,22.8,10.8
2026-03-20,Kota Cirebon,-6.74544949777961,108.55137398770752,27.6,23.1,20.7
2026-03-14,Kota Sukabumi,-6.948934627816398,106.91205637503356,32.4,18.8,0.0
2026-03-15,Kota Sukabumi,-6.948934627816398,106.91205637503356,32.0,21.0,4.2
2026-03-16,Kota Sukabumi,-6.948934627816398,106.91205637503356,32.0,21.4,0.0
2026-03-17,Kota Sukabumi,-6.948934627816398,106.91205637503356,34.0,20.3,0.0
2026-03-18,Kota Sukabumi,-6.948934627816398,106.91205637503356,33.8,19.0,0.0
2026-03-19,Kota Sukabumi,-6.948934627816398,106.91205637503356,34.5,20.4,0.6
2026-03-20,Kota Sukabumi,-6.948934627816398,106.91205637503356,32.6,21.7,1.5
2026-03-14,Kota Tasikmalaya,-7.357486049109177,108.21738677173862,29.9,19.1,17.6
2026-03-15,Kota Tasikmalaya,-7.357486049109177,108.21738677173862,28.5,21.3,18.9
2026-03-16,Kota Tasikmalaya,-7.357486049109177,108.21738677173862,28.1,21.1,15.9
2026-03-17,Kota Tasikmalaya,-7.357486049109177,108.21738677173862,29.8,20.8,0.1
2026-03-18,Kota Tasikmalaya,-7.357486049109177,108.21738677173862,29.6,20.2,0.0
2026-03-19,Kota Tasikmalaya,-7.357486049109177,108.21738677173862,29.3,21.5,4.5
2026-03-20,Kota Tasikmalaya,-7.357486049109177,108.21738677173862,27.9,20.9,7.5
2026-03-14,Kuningan,-7.001100760980925,108.56092778953756,26.9,19.8,5.3
2026-03-15,Kuningan,-7.001100760980925,108.56092778953756,27.6,20.9,6.2
2026-03-16,Kuningan,-7.001100760980925,108.56092778953756,27.2,20.3,3.1
2026-03-17,Kuningan,-7.001100760980925,108.56092778953756,27.0,20.4,11.6
2026-03-18,Kuningan,-7.001100760980925,108.56092778953756,26.8,20.1,7.8
2026-03-19,Kuningan,-7.001100760980925,108.56092778953756,27.4,20.0,5.1
2026-03-20,Kuningan,-7.001100760980925,108.56092778953756,26.5,20.4,9.0
2026-03-14,Majalengka,-6.814974673265311,108.25865796208676,30.9,23.3,13.0
2026-03-15,Majalengka,-6.814974673265311,108.25865796208676,31.5,23.5,13.4
2026-03-16,Majalengka,-6.814974673265311,108.25865796208676,31.5,23.5,5.0
2026-03-17,Majalengka,-6.814974673265311,108.25865796208676,31.7,23.7,6.9
2026-03-18,Majalengka,-6.814974673265311,108.25865796208676,31.4,24.0,0.3
2026-03-19,Majalengka,-6.814974673265311,108.25865796208676,31.0,23.7,4.8
2026-03-20,Majalengka,-6.814974673265311,108.25865796208676,30.4,23.4,8.1
2026-03-14,Purwakarta,-6.58926238908289,107.44336542406637,32.5,24.6,6.9
2026-03-15,Purwakarta,-6.58926238908289,107.44336542406637,31.2,25.1,3.6
2026-03-16,Purwakarta,-6.58926238908289,107.44336542406637,32.4,24.7,0.0
2026-03-17,Purwakarta,-6.58926238908289,107.44336542406637,32.4,25.1,2.5
2026-03-18,Purwakarta,-6.58926238908289,107.44336542406637,32.1,25.6,7.3
2026-03-19,Purwakarta,-6.58926238908289,107.44336542406637,32.0,25.3,22.7
2026-03-20,Purwakarta,-6.58926238908289,107.44336542406637,30.3,24.7,9.0
2026-03-14,Subang,-6.48225743620793,107.73319280861384,32.8,23.0,7.8
2026-03-15,Subang,-6.48225743620793,107.73319280861384,32.1,24.2,4.2
2026-03-16,Subang,-6.48225743620793,107.73319280861384,32.5,23.7,0.3
2026-03-17,Subang,-6.48225743620793,107.73319280861384,32.4,24.1,2.6
2026-03-18,Subang,-6.48225743620793,107.73319280861384,31.2,23.6,5.5
2026-03-19,Subang,-6.48225743620793,107.73319280861384,31.6,24.2,24.1
2026-03-20,Subang,-6.48225743620793,107.73319280861384,29.9,24.1,26.7
2026-03-14,Sukabumi,-7.074398598959817,106.70401350073622,28.3,19.9,0.0
2026-03-15,Sukabumi,-7.074398598959817,106.70401350073622,27.9,21.7,2.6
2026-03-16,Sukabumi,-7.074398598959817,106.70401350073622,28.3,21.7,0.0
2026-03-17,Sukabumi,-7.074398598959817,106.70401350073622,29.2,20.2,0.0
2026-03-18,Sukabumi,-7.074398598959817,106.70401350073622,29.6,19.8,0.0
2026-03-19,Sukabumi,-7.074398598959817,106.70401350073622,29.3,20.5,0.3
2026-03-20,Sukabumi,-7.074398598959817,106.70401350073622,27.7,21.3,1.5
2026-03-14,Sumedang,-6.824034896579109,107.98261419350091,26.2,17.6,17.2
2026-03-15,Sumedang,-6.824034896579109,107.98261419350091,26.2,19.1,5.0
2026-03-16,Sumedang,-6.824034896579109,107.98261419350091,26.3,18.9,0.1
2026-03-17,Sumedang,-6.824034896579109,107.98261419350091,27.5,19.0,0.8
2026-03-18,Sumedang,-6.824034896579109,107.98261419350091,26.3,19.4,4.9
2026-03-19,Sumedang,-6.824034896579109,107.98261419350091,24.9,19.7,17.5
2026-03-20,Sumedang,-6.824034896579109,107.98261419350091,24.5,19.0,27.1
2026-03-14,Tasikmalaya,-7.494612904786317,108.13857107353302,28.5,18.7,9.7
2026-03-15,Tasikmalaya,-7.494612904786317,108.13857107353302,28.4,19.9,13.4
2026-03-16,Tasikmalaya,-7.494612904786317,108.13857107353302,27.1,20.4,18.2
2026-03-17,Tasikmalaya,-7.494612904786317,108.13857107353302,28.8,20.3,0.2
2026-03-18,Tasikmalaya,-7.494612904786317,108.13857107353302,28.6,19.5,0.0
2026-03-19,Tasikmalaya,-7.494612904786317,108.13857107353302,28.6,21.1,4.5
2026-03-20,Tasikmalaya,-7.494612904786317,108.13857107353302,27.0,20.6,5.1
